Merk,Model,Uitvoering,Modeljaar,Fiscale waarde,Energiebron,Transmissie,CO2-Uitstoot (g/km),Aantal zitplaatsen,Looptijd,Jaarkilometrage,Leaseprijs/mnd
Kia,Stonic,1.0 T-GDi MHEV GT-Line,2025,30045,Benzine,Handgeschakeld,128,5,60,30000,569
Kia,Stonic,1.0 T-GDi MHEV GT-Line,2025,30045,Benzine,Handgeschakeld,128,5,60,40000,614
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,36,20000,593
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,36,30000,639
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,36,40000,685
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,48,20000,559
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,48,30000,604
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,48,40000,647
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,60,20000,538
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,60,30000,580
Kia,Stonic,1.0 T-GDi MHEV GT-PlusLine,2025,31045,Benzine,Handgeschakeld,129,5,60,40000,626
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,36,20000,640
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,36,30000,689
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,36,40000,736
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,48,20000,604
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,48,30000,650
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,48,40000,695
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,60,20000,580
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,60,30000,624
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-PlusLine,2025,34045,Benzine,Automaat,129,5,60,40000,670
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,36,20000,622
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,36,30000,669
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,36,40000,716
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,48,20000,587
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,48,30000,632
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,48,40000,676
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,60,20000,564
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,60,30000,607
Kia,Stonic,1.0 T-GDi MHEV DCT7 GT-Line,2025,32545,Benzine,Automaat,129,5,60,40000,653
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,36,20000,594
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,36,30000,638
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,36,40000,682
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,48,20000,561
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,48,30000,604
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,48,40000,645
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,60,20000,540
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,60,30000,580
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicPlusLine,2025,31045,Benzine,Automaat,121,5,60,40000,624
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,36,20000,580
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,36,30000,621
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,36,40000,661
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,48,20000,547
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,48,30000,586
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,48,40000,624
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,60,20000,526
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,60,30000,563
Kia,Stonic,1.0 T-GDi MHEV DCT7 DynamicLine,2025,30045,Benzine,Automaat,121,5,60,40000,603
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,36,20000,738
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,36,30000,795
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,36,40000,851
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,48,20000,694
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,48,30000,748
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,48,40000,800
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,60,20000,665
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,60,30000,716
Kia,XCeed,1.5 T-GDi GT-Line,2025,40095,Benzine,Handgeschakeld,143,5,60,40000,770
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,36,20000,736
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,36,30000,796
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,36,40000,854
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,48,20000,700
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,48,30000,757
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,48,40000,811
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,60,20000,676
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,60,30000,729
Kia,XCeed,1.5 T-GDi DCT7 GT-Line,2025,42095,Benzine,Automaat,144,5,60,40000,785
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,36,20000,752
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,36,30000,814
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,36,40000,873
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,48,20000,716
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,48,30000,773
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,48,40000,829
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,60,20000,691
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,60,30000,744
Kia,XCeed,1.5 T-GDi DCT7 GT-PlusLine,2025,43595,Benzine,Automaat,144,5,60,40000,801
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,36,20000,757
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,36,30000,815
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,36,40000,871
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,48,20000,711
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,48,30000,766
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,48,40000,819
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,60,20000,681
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,60,30000,733
Kia,XCeed,1.5 T-GDi GT-PlusLine,2025,41595,Benzine,Handgeschakeld,143,5,60,40000,788
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,36,20000,651
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,36,30000,695
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,36,40000,739
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,48,20000,598
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,48,30000,642
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,48,40000,685
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,60,20000,568
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,60,30000,610
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT Ypsilon,2025,29700,Benzine,Automaat,101,5,60,40000,658
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,36,20000,690
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,36,30000,728
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,36,40000,765
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,48,20000,618
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,48,30000,654
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,48,40000,689
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,60,20000,573
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,60,30000,607
Lancia,Ypsilon,BEV 156pk 54kWh,2025,32600,Elektrisch,Automaat,0,5,60,40000,643
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,36,20000,701
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,36,30000,749
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,36,40000,797
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,48,20000,642
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,48,30000,690
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,48,40000,737
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,60,20000,609
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,60,30000,655
Lancia,Ypsilon,1.2 Turbo Hybrid 110pk eDCT LX,2025,32700,Benzine,Automaat,103,5,60,40000,707
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,36,20000,745
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,36,30000,788
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,36,40000,829
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,48,20000,666
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,48,30000,706
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,48,40000,745
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,60,20000,617
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,60,30000,654
Lancia,Ypsilon,BEV 156pk 54kWh LX,2025,35600,Elektrisch,Automaat,0,5,60,40000,694
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,36,20000,2899
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,36,30000,3061
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,36,40000,3216
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,48,20000,2637
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,48,30000,2782
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,48,40000,2919
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,60,20000,2458
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,60,30000,2588
Land Rover,Defender 110,2.0 D250 MHEV X-Dynamic SE,2025,157264.6,FALSE,Automaat,224,5,60,40000,2718
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,36,20000,2820
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,36,30000,2975
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,36,40000,3124
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,48,20000,2565
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,48,30000,2704
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,48,40000,2836
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,60,20000,2391
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,60,30000,2516
Land Rover,Defender 110,2.0 D200 MHEV X-Dynamic SE,2025,151827.47,FALSE,Automaat,224,5,60,40000,2640
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,36,20000,3085
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,36,30000,3258
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,36,40000,3424
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,48,20000,2803
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,48,30000,2958
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,48,40000,3104
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,60,20000,2610
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,60,30000,2749
Land Rover,Defender 110,3.0 D300 MHEV X-Dynamic HSE,2025,170385.6,FALSE,Automaat,226,5,60,40000,2887
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,36,20000,3450
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,36,30000,3653
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,36,40000,3846
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,48,20000,3133
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,48,30000,3313
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,48,40000,3485
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,60,20000,2914
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,60,30000,3077
Land Rover,Defender 110,3.0 D300 MHEV X,2025,196364.83,FALSE,Automaat,229,5,60,40000,3238
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,36,20000,2741
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,36,30000,2898
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,36,40000,3047
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,48,20000,2497
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,48,30000,2637
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,48,40000,2770
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,60,20000,2330
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,60,30000,2457
Land Rover,Defender 110,2.0 D250 MHEV S,2025,145590.47,FALSE,Automaat,224,5,60,40000,2584
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,36,20000,2660
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,36,30000,2810
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,36,40000,2953
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,48,20000,2424
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,48,30000,2558
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,48,40000,2685
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,60,20000,2263
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,60,30000,2384
Land Rover,Defender 110,2.0 D200 MHEV S,2025,140062.23,FALSE,Automaat,224,5,60,40000,2505
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,36,20000,1918
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,36,30000,2025
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,36,40000,2128
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,48,20000,1725
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,48,30000,1824
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,48,40000,1919
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,60,20000,1601
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,60,30000,1693
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic HSE,2025,98894.97,Hybride,Automaat,63,5,60,40000,1789
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,36,20000,1816
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,36,30000,1919
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,36,40000,2018
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,48,20000,1636
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,48,30000,1732
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,48,40000,1824
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,60,20000,1521
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,60,30000,1610
Land Rover,Defender 110,2.0 P300e PHEV X-Dynamic SE,2025,92130.97,Hybride,Automaat,61,5,60,40000,1703
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,36,20000,2069
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,36,30000,2193
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,36,40000,2312
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,48,20000,1861
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,48,30000,1976
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,48,40000,2087
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,60,20000,1727
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,60,30000,1834
Land Rover,Defender 110,2.0 P300e PHEV Sedona Edition,2025,108436.98,Hybride,Automaat,64,5,60,40000,1945
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,36,20000,2260
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,36,30000,2392
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,36,40000,2519
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,48,20000,2028
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,48,30000,2149
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,48,40000,2266
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,60,20000,1877
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,60,30000,1990
Land Rover,Defender 110,2.0 P300e PHEV X,2025,121248.97,Hybride,Automaat,65,5,60,40000,2106
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,36,20000,1674
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,36,30000,1773
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,36,40000,1869
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,48,20000,1513
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,48,30000,1606
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,48,40000,1695
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,60,20000,1411
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,60,30000,1498
Land Rover,Defender 110,2.0 P300e PHEV S,2025,82590.97,Hybride,Automaat,61,5,60,40000,1589
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,36,20000,3207
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,36,30000,3384
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,36,40000,3553
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,48,20000,2917
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,48,30000,3075
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,48,40000,3224
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,60,20000,2718
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,60,30000,2860
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic SE,2025,175537.7,FALSE,Automaat,229,8,60,40000,3000
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic HSE,2025,182958.82,FALSE,Automaat,230,8,36,20000,3309
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic HSE,2025,182958.82,FALSE,Automaat,230,8,36,30000,3492
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic HSE,2025,182958.82,FALSE,Automaat,230,8,36,40000,3666
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic HSE,2025,182958.82,FALSE,Automaat,230,8,48,20000,3008
Land Rover,Defender 130,3.0 D300 MHEV X-Dynamic HSE,2025,182958.82,FALSE,Automaat,230,8,48,30000,3170
